finance_id,month_key,product_key,retailer_key,units_sold,list_price_eur,cogs_per_unit_eur,excise_duty_per_unit_eur,gross_revenue_eur,trade_investment_eur,off_invoice_spend_eur,on_invoice_spend_eur,excise_duty_total_eur,logistics_cost_eur,net_revenue_eur,gross_margin_eur,gross_margin_pct
23102,202604,1017,103,6019,0.676,0.285,0.0,3392.36,308.38,154.47,153.91,0.0,396.22,3083.98,974.3,28.72
23103,202604,1017,105,4039,0.61,0.266,0.0,2420.12,338.35,229.65,108.7,0.0,276.79,2081.77,728.81,30.11
23104,202604,1017,109,15044,0.62,0.298,0.0,8656.2,768.81,433.58,335.23,0.0,1077.42,7887.39,2330.91,26.93
23105,202604,1017,110,30580,0.628,0.306,0.0,17569.47,1641.1,970.21,670.89,0.0,1928.42,15928.37,4643.59,26.43
23106,202604,1018,100,4779,1.565,0.608,0.0,6276.55,1315.4,925.29,390.11,0.0,237.9,4961.15,1816.69,28.94
23107,202604,1018,101,4434,1.521,0.488,0.0,6180.95,1174.54,907.67,266.87,0.0,278.63,5006.41,2562.88,41.46
23108,202604,1018,102,4766,1.557,0.666,0.0,6549.79,550.11,406.26,143.85,0.0,382.23,5999.68,2441.45,37.28
23109,202604,1018,104,13075,1.516,0.489,0.0,17594.67,3816.03,2994.42,821.62,0.0,620.84,13778.64,6761.97,38.43
23110,202604,1018,105,2723,1.549,0.518,0.0,3719.54,302.26,208.44,93.82,0.0,229.09,3417.28,1777.51,47.79
23111,202604,1018,106,7232,1.507,0.528,0.0,10068.48,2187.95,1566.5,621.45,0.0,523.22,7880.53,3541.87,35.18
23112,202604,1018,108,6234,1.503,0.65,0.0,8183.13,1593.43,884.48,708.95,0.0,316.35,6589.7,2219.22,27.12
23113,202604,1018,109,16872,1.44,0.49,0.0,23326.45,2155.05,1169.5,985.55,0.0,1475.4,21171.4,11423.29,48.97
23114,202604,1018,110,25310,1.543,0.538,0.0,34490.46,3022.61,1524.18,1498.43,0.0,798.21,31467.85,17058.46,49.46
23115,202604,1019,104,11949,1.753,0.718,0.0,19883.56,3359.9,2093.81,1266.08,0.0,920.01,16523.66,7027.19,35.34
23116,202604,1019,105,3633,1.676,0.713,0.0,5842.08,929.88,687.73,242.15,0.0,261.44,4912.2,2058.76,35.24
23117,202604,1019,108,7185,1.851,0.689,0.0,11771.27,1681.54,1317.1,364.45,0.0,536.58,10089.73,4603.9,39.11
23118,202604,1019,110,19555,1.718,0.824,0.0,32064.32,5129.53,3505.44,1624.09,0.0,1415.46,26934.79,9411.69,29.35
23119,202604,1020,100,3548,0.656,0.28,0.0,2329.29,427.36,229.9,197.46,0.0,223.72,1901.93,684.71,29.4
23120,202604,1020,102,5817,0.662,0.264,0.0,3563.6,611.61,428.74,182.87,0.0,513.74,2951.99,900.29,25.26
23121,202604,1020,107,6051,0.686,0.25,0.0,3929.17,646.38,329.84,316.54,0.0,233.27,3282.79,1537.37,39.13
23122,202604,1020,108,5652,0.677,0.268,0.0,3639.89,766.24,554.38,211.86,0.0,226.81,2873.65,1130.37,31.06
23123,202604,1020,110,17710,0.685,0.269,0.0,11062.47,1924.73,1391.94,532.79,0.0,1064.24,9137.74,3310.26,29.92
23124,202604,1021,100,4923,0.622,0.307,0.0,2966.39,442.32,264.22,178.1,0.0,299.49,2524.07,715.38,24.12
23125,202604,1021,101,5974,0.673,0.26,0.0,3461.79,680.82,498.46,182.37,0.0,412.23,2780.97,814.28,23.52
23126,202604,1021,102,3815,0.626,0.301,0.0,2274.96,243.88,180.07,63.81,0.0,203.62,2031.08,680.03,29.89
23127,202604,1021,105,3277,0.648,0.235,0.0,1858.45,325.24,175.91,149.33,0.0,265.17,1533.21,497.82,26.79
23128,202604,1021,109,12725,0.676,0.244,0.0,7681.13,680.58,534.41,146.17,0.0,950.15,7000.55,2940.37,38.28
23129,202604,1021,110,20824,0.657,0.27,0.0,12139.84,2527.13,1779.26,747.87,0.0,692.71,9612.71,3294.06,27.13
23130,202604,1022,100,5581,0.666,0.287,0.0,3345.72,532.13,351.57,180.56,0.0,188.16,2813.59,1022.08,30.55
23131,202604,1022,101,6307,0.677,0.288,0.0,3747.95,453.85,275.21,178.63,0.0,346.51,3294.1,1133.75,30.25
23132,202604,1022,102,6442,0.671,0.321,0.0,3866.91,518.33,373.13,145.2,0.0,391.14,3348.58,889.09,22.99
23133,202604,1022,103,8288,0.655,0.291,0.0,4839.63,394.22,277.21,117.0,0.0,291.24,4445.41,1744.68,36.05
23134,202604,1022,104,6802,0.658,0.233,0.0,4097.72,647.76,434.54,213.22,0.0,428.29,3449.96,1434.96,35.02
23135,202604,1022,105,4519,0.602,0.277,0.0,2410.02,423.59,283.99,139.6,0.0,272.8,1986.43,463.99,19.25
23136,202604,1022,106,4787,0.628,0.265,0.0,2838.72,532.15,311.27,220.87,0.0,289.75,2306.57,747.62,26.34
23137,202604,1022,107,3432,0.65,0.218,0.0,1950.18,327.99,206.79,121.2,0.0,247.96,1622.19,626.58,32.13
23138,202604,1022,109,15256,0.638,0.254,0.0,8756.88,1238.16,672.48,565.68,0.0,578.99,7518.72,3066.01,35.01
23139,202604,1022,110,24107,0.672,0.281,0.0,13710.05,1318.04,736.07,581.97,0.0,1483.83,12392.01,4122.65,30.07
23140,202604,1023,100,6426,2.383,0.884,0.0,13143.33,1115.55,797.47,318.07,0.0,309.94,12027.78,6035.82,45.92
23141,202604,1023,103,3249,2.205,1.019,0.0,7085.04,610.47,322.08,288.39,0.0,278.19,6474.57,2885.89,40.73
23142,202604,1023,105,6130,2.273,1.099,0.0,12997.51,2844.76,1703.45,1141.31,0.0,341.89,10152.75,3074.05,23.65
23143,202604,1023,106,6488,2.289,0.797,0.0,13756.05,1978.41,1237.25,741.16,0.0,526.33,11777.64,6080.65,44.2
23144,202604,1023,107,8593,2.352,1.086,0.0,18467.35,2730.49,1837.57,892.92,0.0,622.06,15736.86,5786.29,31.33
23145,202604,1023,109,27514,2.425,0.919,0.0,58676.61,7027.86,4013.36,3014.5,0.0,2287.38,51648.75,24087.44,41.05
23146,202604,1023,110,17279,2.353,1.077,0.0,37448.99,3594.3,2832.1,762.2,0.0,1282.99,33854.69,13965.22,37.29
23147,202604,1024,102,4587,1.754,0.64,0.0,7062.59,1428.29,1059.63,368.66,0.0,309.68,5634.3,2390.47,33.85
23148,202604,1024,104,11908,1.733,0.84,0.0,18105.56,2065.69,1100.26,965.43,0.0,702.56,16039.87,5338.44,29.49
23149,202604,1024,105,6928,1.622,0.846,0.0,9555.37,1693.92,864.51,829.41,0.0,551.15,7861.45,1446.89,15.14
23150,202604,1024,109,16266,1.59,0.619,0.0,24579.71,3533.62,2653.03,880.59,0.0,799.67,21046.09,10176.93,41.4
23151,202604,1024,110,21019,1.698,0.769,0.0,31355.58,4697.19,3146.69,1550.5,0.0,1584.33,26658.39,8919.15,28.45
23152,202604,1025,101,5479,0.658,0.287,0.0,3140.06,423.29,224.49,198.8,0.0,465.16,2716.77,678.76,21.62
23153,202604,1025,102,4858,0.668,0.27,0.0,2922.78,548.6,366.69,181.91,0.0,412.8,2374.18,647.44,22.15
23154,202604,1025,103,3938,0.654,0.272,0.0,2376.02,504.99,268.93,236.07,0.0,268.56,1871.03,531.7,22.38
23155,202604,1025,104,8678,0.67,0.265,0.0,5249.29,852.51,516.6,335.9,0.0,426.58,4396.78,1672.75,31.87
23156,202604,1025,105,6438,0.67,0.213,0.0,3823.97,336.79,236.86,99.93,0.0,411.55,3487.18,1703.15,44.54
23157,202604,1025,107,4829,0.604,0.211,0.0,2821.87,426.83,300.79,126.04,0.0,360.98,2395.04,1013.08,35.9
23158,202604,1025,110,29151,0.671,0.295,0.0,16960.84,3643.93,2384.47,1259.46,0.0,937.1,13316.91,3787.87,22.33
23159,202604,1026,100,5970,1.376,0.533,0.0,7681.46,623.59,357.38,266.21,0.0,188.19,7057.87,3689.82,48.04
23160,202604,1026,101,7117,1.424,0.595,0.0,9101.86,1317.75,924.05,393.71,0.0,566.73,7784.11,2979.92,32.74
23161,202604,1026,102,6644,1.452,0.449,0.0,7929.96,949.03,723.77,225.26,0.0,417.36,6980.93,3578.57,45.13
23162,202604,1026,103,8372,1.333,0.469,0.0,10295.11,2094.77,1304.86,789.91,0.0,281.4,8200.34,3992.27,38.78
23163,202604,1026,105,6298,1.336,0.64,0.0,8061.0,723.67,555.86,167.81,0.0,498.91,7337.33,2810.01,34.86
23164,202604,1026,108,5300,1.466,0.498,0.0,6600.51,536.54,429.15,107.38,0.0,241.03,6063.97,3182.67,48.22
23165,202604,1026,110,24608,1.369,0.577,0.0,31133.14,2705.34,2076.82,628.52,0.0,1008.38,28427.8,13227.03,42.49
23166,202604,1027,100,4164,0.68,0.285,0.0066,2518.65,316.5,211.49,105.0,27.48,266.78,2174.67,720.9,28.62
23167,202604,1027,102,3162,0.688,0.246,0.0066,1894.01,253.87,135.26,118.6,20.87,275.44,1619.27,566.5,29.91
23168,202604,1027,105,2648,0.671,0.239,0.0066,1586.2,268.73,144.27,124.45,17.48,192.33,1300.0,475.85,30.0
23169,202604,1027,107,2486,0.608,0.255,0.0066,1472.22,137.33,90.75,46.58,16.41,83.45,1318.48,601.47,40.85
23170,202604,1027,108,3684,0.643,0.271,0.0066,2069.61,188.35,124.81,63.54,24.31,126.01,1856.94,731.4,35.34
23171,202604,1027,110,14957,0.63,0.281,0.0066,8641.53,1143.21,631.59,511.62,98.72,688.43,7399.6,2502.55,28.96
23172,202604,1028,100,3194,1.283,0.543,0.0264,3811.24,833.79,434.3,399.49,84.32,273.04,2893.13,885.07,23.22
23173,202604,1028,103,2406,1.29,0.489,0.0264,2875.62,428.96,274.7,154.26,63.52,214.8,2383.15,992.23,34.51
23174,202604,1028,104,5545,1.355,0.421,0.0264,6440.13,882.92,501.85,381.07,146.39,169.86,5410.82,2906.2,45.13
23175,202604,1028,108,3469,1.313,0.499,0.0264,3580.38,695.44,388.78,306.67,91.58,202.24,2793.35,860.28,24.03
23176,202604,1028,109,9724,1.311,0.56,0.0264,11536.06,925.81,528.58,397.22,256.71,601.54,10353.54,4309.02,37.35
23177,202604,1028,110,10003,1.21,0.481,0.0264,11162.31,2246.47,1289.12,957.35,264.08,814.65,8651.77,3025.58,27.11
23178,202604,1029,100,2350,1.836,0.704,0.04,4175.39,367.97,260.66,107.31,94.0,93.52,3713.42,1965.98,47.08
23179,202604,1029,103,1642,1.993,0.791,0.04,2865.39,384.04,228.5,155.54,65.68,81.78,2415.67,1035.16,36.13
23180,202604,1029,104,4441,1.931,0.65,0.04,7908.67,967.74,702.29,265.45,177.64,318.5,6763.29,3557.99,44.99
23181,202604,1029,105,3416,2.0,0.941,0.04,5882.71,1272.5,733.08,539.43,136.64,175.33,4473.57,1084.37,18.43
23182,202604,1029,108,3242,1.861,0.646,0.04,5824.14,745.42,535.2,210.22,129.68,145.31,4949.04,2709.33,46.52
23183,202604,1029,110,12432,2.024,0.883,0.04,21465.09,4057.45,2770.43,1287.01,497.28,661.1,16910.36,5273.23,24.57
23184,202604,1030,100,4083,3.438,1.745,0.03,13212.44,1506.72,1013.27,493.46,122.49,198.61,11583.23,4258.57,32.23
23185,202604,1030,101,1686,3.657,1.437,0.03,5428.81,988.85,570.31,418.54,50.58,51.3,4389.38,1915.65,35.29
23186,202604,1030,102,2604,3.303,1.269,0.03,7830.06,992.83,630.5,362.33,78.12,191.7,6759.11,3261.74,41.66
23187,202604,1030,103,2104,3.3,1.488,0.03,6441.86,762.83,386.45,376.38,63.12,149.46,5615.91,2335.17,36.25
23188,202604,1030,105,1635,3.45,1.722,0.03,5306.53,1130.99,894.37,236.63,49.05,84.24,4126.49,1226.84,23.12
23189,202604,1030,108,4768,3.713,1.559,0.03,12860.76,1466.91,873.94,592.97,143.04,252.97,11250.81,3562.46,27.7
23190,202604,1030,109,12066,3.538,1.141,0.03,36593.74,3981.08,2385.77,1595.32,361.98,393.42,32250.68,18091.43,49.44
23191,202604,1031,100,3289,2.821,1.076,0.0528,9033.53,1569.9,825.92,743.98,173.66,263.23,7289.97,3487.61,38.61
23192,202604,1031,102,3774,2.963,1.465,0.0528,10241.89,2186.58,1260.42,926.16,199.27,133.69,7856.04,2192.18,21.4
23193,202604,1031,103,1727,2.851,1.386,0.0528,4651.58,806.47,639.86,166.61,91.19,152.24,3753.92,1208.22,25.97
23194,202604,1031,105,2988,2.991,1.278,0.0528,6724.17,1125.24,691.91,433.33,157.77,248.51,5441.16,1372.85,20.42
23195,202604,1031,108,2861,3.09,1.497,0.0528,7671.85,884.23,521.98,362.25,151.06,250.88,6636.56,2102.48,27.41
23196,202604,1031,109,11842,3.068,1.174,0.0528,30761.86,4892.45,2490.09,2402.36,625.26,495.7,25244.15,10847.52,35.26
23197,202604,1031,110,11266,2.98,1.062,0.0528,29116.66,5049.58,3998.89,1050.68,594.84,515.35,23472.24,10995.33,37.76
23198,202604,1032,100,3439,2.032,1.003,0.04,6813.32,821.67,436.8,384.87,137.56,117.86,5854.09,2285.49,33.54
23199,202604,1032,101,3088,2.165,0.69,0.04,5663.75,1144.06,581.3,562.76,123.52,220.29,4396.17,2045.6,36.12
23200,202604,1032,102,1985,2.114,0.879,0.04,3914.84,322.65,168.37,154.28,79.4,127.46,3512.79,1640.28,41.9
23201,202604,1032,103,1395,2.094,0.841,0.04,2731.24,224.78,179.28,45.5,55.8,69.77,2450.66,1207.71,44.22
23202,202604,1032,105,2777,2.067,0.866,0.04,5304.53,815.42,415.83,399.59,111.08,106.56,4378.03,1867.71,35.21
23203,202604,1032,106,3065,2.17,1.082,0.04,5926.41,887.12,481.21,405.91,122.6,224.16,4916.69,1375.12,23.2
23204,202604,1032,108,2864,1.989,1.067,0.04,5040.16,568.23,331.19,237.04,114.56,153.12,4357.37,1148.6,22.79
23205,202604,1032,110,11887,2.264,1.078,0.04,22937.26,2452.23,1839.68,612.55,475.48,590.84,20009.55,6604.15,28.79
23206,202604,1033,100,2512,1.016,0.508,0.02,2399.44,332.79,213.59,119.2,50.24,225.59,2016.41,515.49,21.48
23207,202604,1033,101,2953,1.054,0.434,0.02,2849.56,480.68,346.1,134.58,59.06,93.49,2309.82,934.53,32.8
23208,202604,1033,102,2468,1.102,0.374,0.02,2341.17,419.7,277.52,142.18,49.36,176.63,1872.11,772.61,33.0
23209,202604,1033,103,1973,1.083,0.475,0.02,1895.86,246.21,134.14,112.07,39.46,139.03,1610.19,534.2,28.18
23210,202604,1033,105,3159,0.982,0.504,0.02,2995.91,252.63,199.46,53.17,63.18,270.72,2680.1,817.13,27.27
23211,202604,1033,108,3316,1.072,0.439,0.02,3089.51,636.36,325.88,310.47,66.32,276.27,2386.83,656.01,21.23
23212,202604,1033,110,10988,1.101,0.519,0.02,10316.16,1857.73,1402.96,454.77,219.76,479.43,8238.67,2061.38,19.98
23213,202604,1034,102,4188,2.953,1.238,0.04,10668.9,1699.3,1216.01,483.3,167.52,233.44,8802.08,3382.8,31.71
23214,202604,1034,103,3216,2.585,1.382,0.04,7604.72,717.97,396.31,321.66,128.64,259.8,6758.11,2052.73,26.99
23215,202604,1034,105,3670,2.61,1.136,0.04,9281.31,900.85,552.43,348.42,146.8,306.68,8233.66,3756.77,40.48
23216,202604,1034,106,1944,2.815,1.392,0.04,4832.63,520.93,280.42,240.51,77.76,136.75,4233.94,1391.8,28.8
23217,202604,1034,108,4345,2.667,1.403,0.04,11067.23,2152.02,1201.51,950.51,173.8,313.69,8741.41,2333.76,21.09
23218,202604,1034,109,8004,2.935,1.019,0.04,19995.25,3622.91,2677.23,945.68,320.16,408.33,16052.18,7485.86,37.44
23219,202604,1034,110,14326,2.659,1.022,0.04,34962.25,4193.99,2389.69,1804.31,573.04,1089.43,30195.22,14471.12,41.39
23220,202604,1035,100,2450,2.244,0.862,0.0264,4927.26,785.95,566.05,219.89,64.68,74.68,4076.63,1889.65,38.35
23221,202604,1035,102,1850,2.094,0.817,0.0264,3704.16,541.9,361.27,180.63,48.84,66.59,3113.42,1535.48,41.45
23222,202604,1035,103,3467,2.04,0.845,0.0264,6974.22,1399.41,903.92,495.49,91.53,268.78,5483.29,2284.37,32.75
23223,202604,1035,104,6957,2.1,0.812,0.0264,13884.17,1605.08,1237.36,367.72,183.66,229.6,12095.43,6215.02,44.76
23224,202604,1035,105,3403,2.178,0.972,0.0264,6800.33,846.14,592.27,253.87,89.84,131.62,5864.35,2424.94,35.66
23225,202604,1035,107,2458,2.243,1.043,0.0264,4859.95,668.82,470.24,198.58,64.89,183.41,4126.24,1378.36,28.36
23226,202604,1035,108,2561,2.021,1.025,0.0264,4870.45,854.9,543.07,311.82,67.61,121.2,3947.94,1201.84,24.68
23227,202604,1035,110,10935,2.021,0.948,0.0264,21754.66,4773.44,3707.98,1065.47,288.68,695.16,16692.53,5630.13,25.88
23228,202604,1036,100,1448,2.024,1.008,0.03,2900.21,353.52,244.78,108.74,43.44,118.65,2503.25,924.46,31.88
23229,202604,1036,101,2449,2.085,0.906,0.03,4764.9,726.9,490.95,235.95,73.47,90.1,3964.53,1655.69,34.75
23230,202604,1036,102,2137,2.303,0.987,0.03,4287.37,468.24,361.9,106.34,64.11,151.06,3755.02,1495.73,34.89
23231,202604,1036,103,1692,2.281,0.981,0.03,3224.13,394.21,243.14,151.07,50.76,58.76,2779.16,1061.06,32.91
23232,202604,1036,104,5657,2.247,0.74,0.03,11251.05,1169.25,902.07,267.18,169.71,276.4,9912.09,5448.44,48.43
23233,202604,1036,106,2339,2.206,0.833,0.03,4295.79,433.97,308.52,125.45,70.17,154.94,3791.65,1689.26,39.32
23234,202604,1036,110,11014,2.285,0.924,0.03,20874.97,3885.04,2540.07,1344.96,330.42,568.15,16659.51,5914.97,28.34
23235,202604,1037,101,3573,0.668,0.213,0.0066,2159.82,352.82,269.5,83.32,23.58,293.98,1783.42,726.95,33.66
23236,202604,1037,103,1768,0.632,0.255,0.0066,1052.11,134.55,70.65,63.9,11.67,113.15,905.89,342.4,32.54
23237,202604,1037,105,1882,0.661,0.327,0.0066,1127.68,135.73,86.96,48.77,12.42,98.51,979.53,266.05,23.59
23238,202604,1037,109,9768,0.673,0.233,0.0066,5688.08,574.06,381.8,192.26,64.47,805.33,5049.55,1966.23,34.57
23239,202604,1037,110,8963,0.65,0.279,0.0066,5222.76,645.11,440.08,205.03,59.16,308.79,4518.5,1709.27,32.73
23240,202604,1038,100,5721,1.482,0.583,0.0297,7700.65,1308.99,757.26,551.72,169.91,328.49,6221.75,2560.13,33.25
23241,202604,1038,101,4001,1.504,0.517,0.0297,5449.44,782.31,477.31,305.0,118.83,339.86,4548.3,2140.46,39.28
23242,202604,1038,105,3766,1.415,0.628,0.0297,4902.08,472.96,262.99,209.97,111.85,113.92,4317.27,1839.72,37.53
23243,202604,1038,106,4636,1.488,0.544,0.0297,6170.44,711.87,560.18,151.68,137.69,246.08,5320.89,2555.01,41.41
23244,202604,1038,109,8606,1.527,0.679,0.0297,11044.25,1312.98,845.04,467.94,255.6,467.46,9475.67,3168.31,28.69
23245,202604,1038,110,14455,1.398,0.684,0.0297,19431.87,2640.09,1537.61,1102.47,429.31,963.86,16362.47,5513.05,28.37
23246,202604,1039,100,2947,6.734,2.458,0.1188,19107.24,3621.73,1893.2,1728.53,350.1,228.25,15135.41,7664.17,40.11
23247,202604,1039,102,2879,7.479,3.168,0.1188,17614.99,2709.21,1672.92,1036.29,342.03,137.34,14563.76,5305.08,30.12
23248,202604,1039,103,1811,7.348,2.471,0.1188,12117.58,1358.28,680.87,677.41,215.15,61.32,10544.16,6008.16,49.58
23249,202604,1039,105,2136,7.039,3.414,0.1188,14422.02,1449.43,764.61,684.82,253.76,127.87,12718.84,5299.24,36.74
23250,202604,1039,107,4251,7.046,3.572,0.1188,27320.71,5165.16,3769.4,1395.76,505.02,303.51,21650.53,6161.55,22.55
23251,202604,1039,108,2730,6.854,2.349,0.1188,18271.84,2455.44,1772.18,683.26,324.32,85.15,15492.08,8993.3,49.22
23252,202604,1039,109,13807,7.435,2.825,0.1188,90880.4,10615.52,6285.95,4329.57,1640.27,813.91,78624.61,38809.04,42.7
23253,202604,1039,110,13536,7.652,3.054,0.1188,82689.78,10747.76,7997.47,2750.29,1608.08,497.63,70333.94,28492.82,34.46
23254,202604,1040,100,4562,9.766,4.226,0.2376,40813.45,7247.86,4248.79,2999.07,1083.93,217.48,32481.66,12986.05,31.82
23255,202604,1040,101,3906,9.458,4.828,0.2376,34952.43,4907.66,3597.08,1310.59,928.07,344.13,29116.7,9915.9,28.37
23256,202604,1040,102,4437,9.937,3.549,0.2376,40158.28,8463.48,5024.67,3438.81,1054.23,325.41,30640.57,14567.2,36.27
23257,202604,1040,103,2811,9.752,4.988,0.2376,23520.2,3984.23,2242.46,1741.77,667.89,240.69,18868.07,4605.51,19.58
23258,202604,1040,105,2217,10.297,4.539,0.2376,19830.55,3792.99,2920.89,872.1,526.76,82.18,15510.8,5366.58,27.06
23259,202604,1040,107,4206,9.367,4.268,0.2376,38066.17,7422.24,4311.96,3110.28,999.35,340.71,29644.59,11352.18,29.82
23260,202604,1040,108,4222,10.028,3.489,0.2376,37850.41,5083.31,2781.93,2301.39,1003.15,252.63,31763.95,16781.64,44.34
23261,202604,1040,109,13284,9.604,4.117,0.2376,116618.17,20998.64,15646.82,5351.82,3156.28,814.95,92463.25,36955.39,31.69
23262,202604,1040,110,19576,9.492,4.444,0.2376,172468.53,24619.84,19236.29,5383.55,4651.26,673.48,143197.43,55518.68,32.19
23263,202604,1041,100,2102,3.637,1.649,0.1188,6765.07,1091.59,843.37,248.22,249.72,94.77,5423.76,1863.22,27.54
23264,202604,1041,102,3948,3.274,1.551,0.1188,12808.64,1540.58,893.41,647.17,469.02,347.64,10799.04,4326.87,33.78
23265,202604,1041,103,3997,3.375,1.534,0.1188,12080.02,2064.82,1310.56,754.26,474.84,124.3,9540.35,3284.73,27.19
23266,202604,1041,105,2086,3.662,1.69,0.1188,6738.83,939.46,519.29,420.17,247.82,165.86,5551.55,1861.02,27.62
23267,202604,1041,109,10956,3.55,1.363,0.1188,33940.59,3175.86,1621.63,1554.23,1301.57,465.23,29463.16,14068.33,41.45
23268,202604,1041,110,9239,3.445,1.403,0.1188,28249.28,4181.16,2514.22,1666.94,1097.59,793.32,22970.53,9215.94,32.62
23269,202604,1042,101,5052,8.488,3.02,0.18,42457.18,8694.47,5919.95,2774.52,909.36,257.42,32853.35,17337.36,40.83
23270,202604,1042,102,2271,8.597,4.313,0.18,19253.19,2043.53,1064.5,979.03,408.78,85.13,16800.88,6920.47,35.94
23271,202604,1042,103,2191,9.169,4.238,0.18,18566.58,2746.08,1428.16,1317.92,394.38,117.66,15426.12,6022.27,32.44
23272,202604,1042,105,3222,8.559,4.095,0.18,25349.53,3139.84,2170.68,969.16,579.96,145.29,21629.73,8291.22,32.71
23273,202604,1042,106,3651,9.373,3.065,0.18,28107.79,4018.43,2921.14,1097.28,657.18,203.59,23432.18,12037.99,42.83
23274,202604,1042,110,14528,9.38,3.729,0.18,119984.23,25005.23,16081.6,8923.62,2615.04,805.89,92363.96,37376.46,31.15
23275,202604,1043,100,4012,2.883,1.432,0.0135,10541.54,2102.91,1178.99,923.92,54.16,215.21,8384.47,2425.65,23.01
23276,202604,1043,102,3806,2.746,1.271,0.0135,9909.11,1935.74,1435.67,500.06,51.38,181.39,7921.99,2902.5,29.29
23277,202604,1043,103,5231,2.684,1.191,0.0135,13288.1,1630.54,1234.37,396.17,70.62,392.69,11586.94,4963.38,37.35
23278,202604,1043,105,1736,2.802,1.032,0.0135,4198.96,898.11,539.33,358.78,23.44,84.56,3277.42,1401.23,33.37
23279,202604,1043,108,2163,2.884,1.315,0.0135,5661.73,729.56,552.04,177.52,29.2,111.61,4902.97,1947.68,34.4
23280,202604,1043,110,17618,2.697,1.434,0.0135,45164.81,5724.67,2868.76,2855.9,237.84,1366.16,39202.3,12566.99,27.82
23281,202604,1044,100,4244,6.645,2.585,0.054,26754.52,5284.38,3756.56,1527.82,229.18,307.33,21240.97,9961.51,37.23
23282,202604,1044,101,3440,6.798,3.037,0.054,21213.08,3469.1,2737.27,731.83,185.76,197.96,17558.22,6913.05,32.59
23283,202604,1044,102,3108,6.654,3.15,0.054,19038.64,3025.49,1706.54,1318.96,167.83,274.29,15845.31,5781.58,30.37
23284,202604,1044,103,2686,6.764,2.887,0.054,16898.25,3668.4,2048.06,1620.34,145.04,159.61,13084.8,5171.09,30.6
23285,202604,1044,105,2678,6.942,3.415,0.054,16816.93,2329.24,1763.54,565.7,144.61,185.23,14343.07,5011.88,29.8
23286,202604,1044,106,4133,6.677,3.358,0.054,25074.32,4992.64,3475.46,1517.18,223.18,301.93,19858.49,5677.4,22.64
23287,202604,1044,108,3546,7.133,3.152,0.054,21387.73,1873.38,1483.99,389.4,191.48,155.72,19322.86,7990.33,37.36
23288,202604,1044,109,11572,6.807,2.352,0.054,70461.12,10120.96,7175.37,2945.59,624.89,593.7,59715.28,31907.84,45.28
23289,202604,1044,110,19442,7.146,2.421,0.054,117175.82,18565.72,10014.31,8551.41,1049.87,1544.01,97560.23,48945.65,41.77
23290,202604,1045,100,2990,12.88,5.467,0.0713,34277.36,5510.43,2985.65,2524.78,213.13,125.66,28553.8,12080.54,35.24
23291,202604,1045,102,3390,12.682,6.263,0.0713,39065.82,5930.27,4098.01,1832.25,241.64,140.51,32893.91,11522.76,29.5
23292,202604,1045,105,3028,13.012,5.298,0.0713,37121.57,5511.54,4204.03,1307.51,215.84,260.97,31394.19,15091.87,40.66
23293,202604,1045,108,3217,13.148,5.91,0.0713,37921.32,6076.46,3306.21,2770.25,229.31,106.12,31615.56,12497.99,32.96
23294,202604,1045,109,10844,13.083,6.315,0.0713,127213.83,27185.96,21199.33,5986.63,772.96,654.7,99254.91,30124.57,23.68
23295,202604,1045,110,10494,13.711,6.444,0.0713,120730.53,24985.87,13626.04,11359.83,748.01,901.06,94996.65,26473.83,21.93
23296,202604,1046,100,2287,4.049,1.649,0.027,8878.0,1101.37,795.31,306.06,61.75,84.12,7714.88,3859.69,43.47
23297,202604,1046,101,3004,4.438,1.526,0.027,11897.31,1626.06,1220.91,405.15,81.11,126.06,10190.14,5480.53,46.07
23298,202604,1046,102,2070,4.077,1.839,0.027,8156.42,1315.34,936.65,378.69,55.89,100.66,6785.19,2877.49,35.28
23299,202604,1046,103,1751,4.525,1.844,0.027,6492.52,826.23,482.63,343.6,47.28,141.13,5619.01,2248.56,34.63
23300,202604,1046,105,4989,4.333,1.6,0.027,18883.91,3848.07,2550.32,1297.76,134.7,388.19,14901.13,6529.19,34.58
23301,202604,1046,106,2601,4.043,1.843,0.027,10239.74,1850.21,1122.92,727.29,70.23,206.69,8319.3,3319.82,32.42
23302,202604,1046,110,13425,3.98,1.715,0.027,52348.46,7839.28,5582.32,2256.96,362.48,995.79,44146.71,20131.68,38.46
23303,202604,1047,100,3369,7.653,3.608,0.0713,22909.77,1923.75,1185.85,737.9,240.14,126.42,20745.87,8465.48,36.95
23304,202604,1047,101,3290,8.073,2.869,0.0713,21247.55,2538.24,1314.04,1224.2,234.51,121.19,18474.8,8915.21,41.96
23305,202604,1047,103,4427,7.373,3.644,0.0713,30064.89,5415.23,4253.18,1162.05,315.56,196.96,24334.11,8004.36,26.62
23306,202604,1047,104,6104,8.054,2.495,0.0713,40081.05,7459.05,5011.89,2447.16,435.09,336.51,32186.9,16618.83,41.46
23307,202604,1047,106,3146,7.51,3.75,0.0713,22076.58,3099.09,1908.44,1190.65,224.25,263.22,18753.24,6691.52,30.31
23308,202604,1047,107,4104,7.825,3.034,0.0713,27491.86,2577.84,1623.26,954.58,292.53,163.78,24621.49,12007.03,43.67
