promo_event_id,promo_key,product_key,retailer_key,region_key,start_date_key,end_date_key,planned_discount_pct,promo_price_eur,planned_units,display_flag,feature_flag
535654,205,1055,110,27,202502,202502,0.057,0.57,40,0,0
535655,200,1055,110,27,202515,202516,0.148,0.51,122,0,0
535656,201,1055,110,27,202526,202528,0.184,0.49,286,0,1
535657,200,1055,110,27,202614,202614,0.174,0.5,54,0,0
535658,202,1055,110,27,202622,202622,0.075,0.55,70,1,0
535659,202,1055,110,22,202143,202145,0.124,0.53,327,1,0
535660,200,1055,110,22,202215,202215,0.105,0.54,149,0,0
535661,204,1055,110,22,202235,202237,0.333,0.4,866,0,0
535662,206,1055,110,22,202306,202307,0.063,0.56,242,0,0
535663,202,1055,110,22,202311,202313,0.121,0.53,327,1,0
535664,202,1055,110,22,202322,202324,0.118,0.53,440,1,0
535665,201,1055,110,22,202345,202345,0.154,0.51,149,0,1
535666,200,1055,110,22,202402,202404,0.146,0.51,367,0,0
535667,204,1055,110,22,202405,202406,0.426,0.34,334,0,0
535668,202,1055,110,22,202408,202409,0.103,0.54,219,1,0
535669,205,1055,110,22,202450,202452,0.103,0.54,308,0,0
535670,203,1055,110,22,202516,202516,0.323,0.41,158,1,1
535671,200,1055,110,22,202548,202550,0.138,0.52,465,0,0
535672,204,1055,110,22,202552,202552,0.328,0.4,189,0,0
535673,200,1055,110,22,202607,202608,0.14,0.52,246,0,0
535674,201,1055,110,21,202220,202222,0.219,0.47,436,0,1
535675,206,1055,110,21,202228,202229,0.054,0.57,341,0,0
535676,200,1055,110,21,202236,202236,0.148,0.51,162,0,0
535677,205,1055,110,21,202247,202248,0.089,0.55,260,0,0
535678,201,1055,110,21,202323,202325,0.25,0.45,760,0,1
535679,200,1055,110,21,202334,202335,0.164,0.5,393,0,0
535680,204,1055,110,21,202451,202452,0.333,0.4,241,0,0
535681,206,1055,110,21,202501,202501,0.051,0.57,106,0,0
535682,203,1055,110,21,202507,202509,0.243,0.45,549,1,1
535683,206,1055,110,21,202526,202528,0.045,0.57,631,0,0
535684,202,1055,110,21,202535,202536,0.115,0.53,470,1,0
535685,202,1055,110,21,202545,202547,0.071,0.56,413,1,0
535686,202,1055,110,21,202603,202604,0.121,0.53,184,1,0
535687,201,1055,110,21,202611,202612,0.228,0.46,393,0,1
535688,203,1055,110,21,202613,202615,0.315,0.41,731,1,1
535689,206,1055,110,24,202201,202202,0.05,0.57,175,0,0
535690,205,1055,110,24,202207,202207,0.072,0.56,67,0,0
535691,202,1055,110,24,202210,202212,0.077,0.55,211,1,0
535692,201,1055,110,24,202216,202217,0.178,0.49,273,0,1
535693,205,1055,110,24,202224,202225,0.071,0.56,309,0,0
535694,202,1055,110,24,202227,202229,0.077,0.55,481,1,0
535695,205,1055,110,24,202233,202234,0.097,0.54,262,0,0
535696,205,1055,110,24,202242,202242,0.078,0.55,115,0,0
535697,205,1055,110,24,202303,202304,0.057,0.57,163,0,0
535698,203,1055,110,24,202327,202328,0.235,0.46,357,1,1
535699,204,1055,110,24,202336,202336,0.402,0.36,221,0,0
535700,206,1055,110,24,202342,202343,0.037,0.58,130,0,0
535701,206,1055,110,24,202344,202346,0.055,0.57,305,0,0
535702,203,1055,110,24,202434,202434,0.226,0.46,137,1,1
535703,206,1055,110,24,202447,202448,0.054,0.57,190,0,0
535704,205,1055,110,24,202450,202450,0.068,0.56,99,0,0
535705,201,1055,110,24,202506,202508,0.221,0.47,319,0,1
535706,200,1055,110,24,202516,202517,0.147,0.51,268,0,0
535707,205,1055,110,24,202521,202523,0.089,0.55,347,0,0
535708,200,1055,110,24,202529,202530,0.193,0.48,342,0,0
535709,200,1055,110,24,202534,202535,0.129,0.52,366,0,0
535710,200,1055,110,24,202537,202537,0.135,0.52,151,0,0
535711,200,1055,110,12,202150,202151,0.14,0.52,206,0,0
535712,204,1055,110,12,202229,202230,0.302,0.42,489,0,0
535713,202,1055,110,12,202232,202234,0.073,0.56,507,1,0
535714,203,1055,110,12,202238,202238,0.257,0.45,148,1,1
535715,200,1055,110,12,202303,202305,0.11,0.53,271,0,0
535716,200,1055,110,12,202306,202306,0.135,0.52,66,0,0
535717,206,1055,110,12,202307,202307,0.05,0.57,54,0,0
535718,202,1055,110,12,202331,202332,0.077,0.55,375,1,0
535719,205,1055,110,12,202350,202351,0.097,0.54,176,0,0
535720,200,1055,110,12,202401,202401,0.172,0.5,118,0,0
535721,202,1055,110,12,202404,202406,0.097,0.54,305,1,0
535722,201,1055,110,12,202611,202612,0.224,0.47,257,0,1
535723,200,1055,110,17,202211,202211,0.142,0.51,158,0,0
535724,203,1055,110,17,202216,202216,0.193,0.48,180,1,1
535725,206,1055,110,17,202315,202316,0.044,0.57,279,0,0
535726,206,1055,110,17,202334,202334,0.035,0.58,179,0,0
535727,200,1055,110,17,202342,202343,0.143,0.51,306,0,0
535728,202,1055,110,17,202345,202346,0.081,0.55,315,1,0
535729,200,1055,110,17,202350,202350,0.105,0.54,127,0,0
535730,204,1055,110,17,202416,202418,0.299,0.42,768,0,0
535731,206,1055,110,17,202429,202430,0.06,0.56,366,0,0
535732,200,1055,110,17,202440,202440,0.112,0.53,179,0,0
535733,205,1055,110,17,202519,202520,0.073,0.56,278,0,0
535734,206,1055,110,17,202603,202604,0.036,0.58,271,0,0
535735,200,1055,110,13,202144,202145,0.157,0.51,235,0,0
535736,205,1055,110,13,202211,202212,0.078,0.55,182,0,0
535737,205,1055,110,13,202238,202239,0.087,0.55,243,0,0
535738,204,1055,110,13,202243,202244,0.331,0.4,319,0,0
535739,205,1055,110,13,202318,202318,0.099,0.54,102,0,0
535740,202,1055,110,13,202320,202322,0.082,0.55,283,1,0
535741,200,1055,110,13,202326,202326,0.141,0.52,201,0,0
535742,202,1055,110,13,202333,202335,0.127,0.52,441,1,0
535743,200,1055,110,13,202343,202345,0.169,0.5,319,0,0
535744,203,1055,110,13,202427,202429,0.281,0.43,762,1,1
535745,203,1055,110,13,202436,202438,0.258,0.45,242,1,1
535746,201,1055,110,13,202524,202524,0.208,0.48,129,0,1
535747,205,1055,110,13,202533,202533,0.073,0.56,121,0,0
535748,200,1055,110,13,202609,202610,0.185,0.49,179,0,0
535749,203,1056,110,28,202045,202046,0.201,1.41,125,1,1
535750,203,1056,110,28,202050,202052,0.192,1.43,143,1,1
535751,200,1056,110,28,202210,202211,0.117,1.56,139,0,0
535752,204,1056,110,28,202241,202243,0.237,1.35,211,0,0
535753,202,1056,110,28,202250,202252,0.091,1.61,185,1,0
535754,202,1056,110,28,202311,202312,0.076,1.64,147,1,0
535755,201,1056,110,28,202319,202320,0.234,1.36,265,0,1
535756,202,1056,110,28,202419,202420,0.095,1.6,136,1,0
535757,201,1056,110,28,202431,202431,0.246,1.34,173,0,1
535758,204,1056,110,28,202447,202448,0.244,1.34,167,0,0
535759,200,1056,110,28,202530,202530,0.15,1.5,88,0,0
535760,204,1056,110,28,202547,202547,0.309,1.22,81,0,0
535761,202,1056,110,28,202604,202605,0.127,1.55,124,1,0
535762,203,1056,110,21,202035,202036,0.318,1.21,583,1,1
535763,206,1056,110,21,202105,202105,0.05,1.68,99,0,0
535764,202,1056,110,21,202115,202116,0.123,1.55,215,1,0
535765,205,1056,110,21,202135,202135,0.059,1.67,175,0,0
535766,204,1056,110,21,202139,202141,0.415,1.03,783,0,0
535767,206,1056,110,21,202142,202144,0.044,1.69,259,0,0
535768,205,1056,110,21,202216,202216,0.094,1.6,149,0,0
535769,203,1056,110,21,202217,202218,0.195,1.43,373,1,1
535770,200,1056,110,21,202244,202245,0.14,1.52,392,0,0
535771,206,1056,110,21,202306,202306,0.04,1.7,81,0,0
535772,203,1056,110,21,202344,202346,0.259,1.31,527,1,1
535773,202,1056,110,21,202431,202433,0.075,1.64,617,1,0
535774,206,1056,110,21,202506,202508,0.048,1.69,390,0,0
535775,203,1056,110,21,202548,202548,0.197,1.42,208,1,1
535776,202,1056,110,21,202551,202551,0.085,1.62,118,1,0
535777,205,1056,110,21,202607,202607,0.081,1.63,147,0,0
535778,203,1056,110,21,202612,202614,0.196,1.42,557,1,1
535779,206,1056,110,11,202015,202015,0.042,1.7,93,0,0
535780,201,1056,110,11,202025,202025,0.23,1.36,156,0,1
535781,202,1056,110,11,202031,202032,0.113,1.57,333,1,0
535782,204,1056,110,11,202037,202039,0.346,1.16,429,0,0
535783,206,1056,110,11,202151,202151,0.064,1.66,73,0,0
535784,200,1056,110,11,202232,202232,0.121,1.56,144,0,0
535785,205,1056,110,11,202233,202233,0.07,1.65,171,0,0
535786,204,1056,110,11,202326,202327,0.366,1.12,365,0,0
535787,202,1056,110,11,202331,202333,0.088,1.61,482,1,0
535788,202,1056,110,11,202343,202345,0.086,1.62,287,1,0
535789,202,1056,110,11,202352,202352,0.085,1.62,80,1,0
535790,205,1056,110,11,202409,202411,0.073,1.64,251,0,0
535791,203,1056,110,11,202503,202503,0.248,1.33,88,1,1
535792,206,1056,110,17,202103,202105,0.051,1.68,97,0,0
535793,205,1056,110,17,202134,202136,0.073,1.64,184,0,0
535794,205,1056,110,17,202307,202307,0.101,1.59,51,0,0
535795,202,1056,110,17,202344,202345,0.099,1.59,116,1,0
535796,204,1056,110,17,202349,202349,0.351,1.15,74,0,0
535797,200,1056,110,17,202352,202352,0.112,1.57,48,0,0
535798,205,1056,110,17,202409,202411,0.064,1.66,98,0,0
535799,203,1056,110,17,202502,202503,0.193,1.43,107,1,1
535800,206,1056,110,17,202512,202513,0.051,1.68,117,0,0
535801,203,1056,110,17,202517,202517,0.212,1.39,66,1,1
535802,206,1056,110,17,202527,202529,0.048,1.68,202,0,0
535803,204,1056,110,27,202003,202003,0.242,1.34,56,0,0
535804,203,1056,110,27,202008,202010,0.234,1.36,114,1,1
535805,204,1056,110,27,202042,202043,0.349,1.15,134,0,0
535806,204,1056,110,27,202050,202051,0.358,1.14,107,0,0
535807,203,1056,110,27,202119,202120,0.308,1.22,156,1,1
535808,201,1056,110,27,202129,202130,0.199,1.42,231,0,1
535809,203,1056,110,27,202142,202142,0.324,1.2,82,1,1
535810,200,1056,110,27,202213,202213,0.182,1.45,56,0,0
535811,204,1056,110,27,202220,202220,0.254,1.32,87,0,0
535812,206,1056,110,27,202314,202316,0.054,1.67,139,0,0
535813,200,1056,110,27,202406,202407,0.161,1.49,107,0,0
535814,201,1056,110,27,202415,202415,0.144,1.52,55,0,1
535815,201,1056,110,27,202429,202429,0.208,1.4,124,0,1
535816,204,1056,110,27,202526,202527,0.314,1.21,215,0,0
535817,204,1056,110,27,202602,202604,0.343,1.16,256,0,0
535818,205,1056,110,27,202614,202615,0.091,1.61,119,0,0
535819,204,1056,110,26,202034,202035,0.408,1.05,351,0,0
535820,201,1056,110,26,202045,202045,0.246,1.33,89,0,1
535821,203,1056,110,26,202108,202108,0.306,1.23,95,1,1
535822,205,1056,110,26,202113,202113,0.07,1.65,88,0,0
535823,203,1056,110,26,202133,202133,0.268,1.3,180,1,1
535824,206,1056,110,26,202135,202135,0.036,1.71,107,0,0
535825,205,1056,110,26,202145,202147,0.087,1.62,151,0,0
535826,200,1056,110,26,202236,202236,0.153,1.5,124,0,0
535827,204,1056,110,26,202321,202321,0.382,1.09,191,0,0
535828,201,1056,110,26,202325,202327,0.178,1.46,398,0,1
535829,202,1056,110,26,202342,202344,0.074,1.64,262,1,0
535830,206,1056,110,26,202405,202405,0.052,1.68,64,0,0
535831,203,1056,110,26,202419,202421,0.184,1.44,406,1,1
535832,206,1056,110,26,202434,202436,0.037,1.7,388,0,0
535833,201,1056,110,26,202437,202438,0.233,1.36,176,0,1
535834,202,1056,110,26,202439,202441,0.109,1.58,404,1,0
535835,201,1056,110,26,202506,202507,0.239,1.35,103,0,1
535836,201,1056,110,26,202534,202536,0.206,1.41,495,0,1
535837,204,1056,110,26,202619,202620,0.371,1.11,337,0,0
535838,205,1056,110,26,202625,202626,0.091,1.61,291,0,0
535839,205,1056,110,23,202010,202011,0.067,1.65,158,0,0
535840,204,1056,110,23,202013,202015,0.395,1.07,310,0,0
535841,203,1056,110,23,202029,202029,0.259,1.31,170,1,1
535842,200,1056,110,23,202107,202108,0.127,1.55,119,0,0
535843,200,1056,110,23,202119,202120,0.18,1.45,228,0,0
535844,203,1056,110,23,202215,202216,0.232,1.36,243,1,1
535845,205,1056,110,23,202235,202235,0.093,1.61,121,0,0
535846,202,1056,110,23,202250,202251,0.116,1.57,104,1,0
535847,200,1056,110,23,202302,202303,0.115,1.57,154,0,0
535848,204,1056,110,23,202507,202508,0.266,1.3,211,0,0
535849,203,1056,110,23,202524,202526,0.24,1.35,621,1,1
535850,201,1056,110,23,202551,202552,0.154,1.5,162,0,1
535851,202,1056,110,23,202612,202614,0.11,1.57,272,1,0
535852,202,1056,110,23,202618,202619,0.11,1.57,150,1,0
535853,201,1056,110,23,202625,202625,0.232,1.36,157,0,1
535854,202,1056,110,10,202004,202005,0.077,1.63,77,1,0
535855,202,1056,110,10,202043,202043,0.077,1.63,78,1,0
535856,204,1056,110,10,202134,202134,0.345,1.16,118,0,0
535857,202,1056,110,10,202137,202138,0.076,1.64,164,1,0
535858,202,1056,110,10,202143,202144,0.104,1.59,118,1,0
535859,206,1056,110,10,202238,202238,0.046,1.69,56,0,0
535860,205,1056,110,10,202310,202311,0.061,1.66,118,0,0
535861,203,1056,110,10,202328,202328,0.286,1.26,72,1,1
535862,202,1056,110,10,202404,202404,0.104,1.59,55,1,0
535863,203,1056,110,10,202422,202422,0.226,1.37,109,1,1
535864,200,1056,110,10,202432,202432,0.191,1.43,104,0,0
535865,200,1056,110,10,202436,202437,0.15,1.5,215,0,0
535866,204,1056,110,10,202448,202450,0.417,1.03,387,0,0
535867,200,1056,110,10,202502,202502,0.138,1.52,59,0,0
535868,206,1056,110,10,202504,202505,0.058,1.67,114,0,0
535869,204,1056,110,10,202511,202513,0.386,1.09,310,0,0
535870,205,1056,110,10,202522,202522,0.075,1.64,59,0,0
535871,202,1056,110,10,202606,202607,0.119,1.56,148,1,0
535872,204,1056,110,15,202007,202007,0.393,1.07,162,0,0
535873,204,1056,110,15,202010,202010,0.429,1.01,194,0,0
535874,205,1056,110,15,202011,202011,0.056,1.67,131,0,0
535875,204,1056,110,15,202019,202020,0.233,1.36,421,0,0
535876,203,1056,110,15,202032,202034,0.264,1.3,904,1,1
535877,200,1056,110,15,202040,202041,0.151,1.5,346,0,0
535878,205,1056,110,15,202049,202049,0.071,1.64,90,0,0
535879,203,1056,110,15,202053,202102,0.3,1.24,374,1,1
535880,203,1056,110,15,202109,202109,0.311,1.22,218,1,1
535881,206,1056,110,15,202119,202119,0.051,1.68,165,0,0
535882,202,1056,110,15,202126,202127,0.098,1.6,446,1,0
535883,202,1056,110,15,202143,202143,0.096,1.6,185,1,0
535884,205,1056,110,15,202147,202147,0.087,1.62,142,0,0
535885,200,1056,110,15,202208,202210,0.144,1.52,426,0,0
535886,205,1056,110,15,202227,202227,0.073,1.64,204,0,0
535887,201,1056,110,15,202252,202302,0.192,1.43,543,0,1
535888,203,1056,110,15,202315,202317,0.235,1.35,608,1,1
535889,206,1056,110,15,202318,202318,0.053,1.68,150,0,0
535890,206,1056,110,15,202330,202331,0.038,1.7,275,0,0
535891,205,1056,110,15,202337,202339,0.091,1.61,531,0,0
535892,203,1056,110,15,202347,202347,0.21,1.4,196,1,1
535893,201,1056,110,15,202348,202348,0.258,1.31,286,0,1
535894,202,1056,110,15,202422,202422,0.088,1.61,170,1,0
535895,205,1056,110,15,202551,202601,0.08,1.63,353,0,0
535896,200,1056,110,14,202010,202011,0.139,1.52,217,0,0
535897,204,1056,110,14,202021,202023,0.395,1.07,344,0,0
535898,204,1056,110,14,202053,202102,0.257,1.31,259,0,0
535899,200,1056,110,14,202112,202114,0.107,1.58,383,0,0
535900,206,1056,110,14,202125,202127,0.043,1.69,380,0,0
535901,202,1056,110,14,202134,202136,0.104,1.59,415,1,0
535902,201,1056,110,14,202205,202205,0.159,1.49,86,0,1
535903,201,1056,110,14,202224,202226,0.147,1.51,438,0,1
535904,202,1056,110,14,202228,202229,0.104,1.59,300,1,0
535905,201,1056,110,14,202317,202318,0.203,1.41,189,0,1
535906,203,1056,110,14,202326,202328,0.291,1.25,762,1,1
535907,203,1056,110,14,202338,202340,0.25,1.33,540,1,1
535908,203,1056,110,14,202401,202402,0.291,1.25,285,1,1
535909,200,1056,110,14,202407,202407,0.163,1.48,80,0,0
535910,204,1056,110,14,202420,202422,0.256,1.32,484,0,0
535911,201,1056,110,14,202432,202432,0.227,1.37,191,0,1
535912,206,1056,110,14,202443,202444,0.064,1.66,171,0,0
535913,202,1056,110,14,202452,202502,0.125,1.55,325,1,0
535914,206,1056,110,14,202533,202533,0.052,1.68,140,0,0
535915,202,1056,110,14,202602,202604,0.108,1.58,273,1,0
535916,202,1056,110,14,202609,202610,0.086,1.62,202,1,0
535917,204,1056,110,14,202616,202617,0.266,1.3,351,0,0
535918,201,1056,110,20,202012,202014,0.226,1.37,83,0,1
535919,203,1056,110,20,202105,202107,0.184,1.45,104,1,1
535920,205,1056,110,20,202114,202116,0.07,1.65,118,0,0
535921,202,1056,110,20,202122,202122,0.125,1.55,68,1,0
535922,205,1056,110,20,202139,202139,0.062,1.66,39,0,0
535923,205,1056,110,20,202224,202226,0.061,1.66,159,0,0
535924,201,1056,110,20,202234,202234,0.189,1.43,58,0,1
535925,206,1056,110,20,202236,202238,0.059,1.67,157,0,0
535926,200,1056,110,20,202240,202240,0.113,1.57,35,0,0
535927,201,1056,110,20,202411,202413,0.15,1.5,203,0,1
535928,204,1056,110,20,202521,202522,0.307,1.23,108,0,0
535929,203,1056,110,20,202611,202613,0.196,1.42,198,1,1
535930,203,1056,110,20,202619,202620,0.179,1.45,127,1,1
535931,203,1056,110,13,202009,202011,0.264,1.3,241,1,1
535932,205,1056,110,13,202022,202023,0.089,1.61,346,0,0
535933,201,1056,110,13,202027,202027,0.141,1.52,154,0,1
535934,204,1056,110,13,202034,202035,0.307,1.23,453,0,0
535935,201,1056,110,13,202047,202049,0.161,1.49,399,0,1
535936,204,1056,110,13,202112,202113,0.32,1.2,261,0,0
535937,201,1056,110,13,202144,202145,0.256,1.32,450,0,1
535938,204,1056,110,13,202220,202222,0.426,1.02,642,0,0
535939,206,1056,110,13,202242,202244,0.053,1.68,414,0,0
535940,202,1056,110,13,202252,202302,0.073,1.64,360,1,0
535941,201,1056,110,13,202322,202322,0.249,1.33,176,0,1
535942,206,1056,110,13,202337,202339,0.044,1.69,390,0,0
535943,205,1056,110,13,202414,202414,0.066,1.65,77,0,0
535944,202,1056,110,13,202434,202435,0.124,1.55,342,1,0
535945,201,1056,110,13,202611,202612,0.26,1.31,244,0,1
535946,202,1056,110,25,202029,202030,0.091,1.61,269,1,0
535947,201,1056,110,25,202131,202132,0.207,1.4,274,0,1
535948,203,1056,110,25,202143,202143,0.259,1.31,73,1,1
535949,202,1056,110,25,202148,202148,0.097,1.6,90,1,0
535950,204,1056,110,25,202201,202203,0.281,1.27,279,0,0
535951,201,1056,110,25,202215,202216,0.254,1.32,248,0,1
535952,206,1056,110,25,202222,202222,0.042,1.7,89,0,0
535953,205,1056,110,25,202229,202231,0.094,1.6,389,0,0
535954,203,1056,110,25,202317,202317,0.207,1.4,97,1,1
535955,202,1056,110,25,202318,202319,0.089,1.61,197,1,0
535956,201,1056,110,25,202322,202322,0.252,1.32,169,0,1
535957,200,1056,110,25,202333,202334,0.181,1.45,224,0,0
535958,206,1056,110,25,202416,202418,0.06,1.66,362,0,0
535959,205,1056,110,25,202423,202424,0.099,1.6,252,0,0
535960,201,1056,110,25,202426,202426,0.248,1.33,240,0,1
535961,204,1056,110,25,202448,202448,0.247,1.33,135,0,0
535962,205,1056,110,25,202503,202505,0.096,1.6,281,0,0
535963,203,1056,110,25,202508,202508,0.308,1.23,159,1,1
535964,200,1056,110,25,202518,202518,0.115,1.57,92,0,0
535965,201,1056,110,25,202615,202617,0.244,1.34,489,0,1
535966,200,1056,110,19,202012,202014,0.11,1.58,273,0,0
535967,201,1056,110,19,202015,202015,0.215,1.39,101,0,1
535968,200,1056,110,19,202016,202017,0.168,1.47,166,0,0
535969,206,1056,110,19,202026,202028,0.048,1.69,414,0,0
535970,201,1056,110,19,202103,202104,0.234,1.36,202,0,1
535971,201,1056,110,19,202140,202140,0.144,1.51,108,0,1
535972,206,1056,110,19,202149,202150,0.041,1.7,117,0,0
535973,200,1056,110,19,202151,202201,0.158,1.49,323,0,0
535974,204,1056,110,19,202216,202217,0.317,1.21,288,0,0
535975,204,1056,110,19,202225,202227,0.364,1.13,693,0,0
535976,204,1056,110,19,202228,202229,0.297,1.24,414,0,0
535977,204,1056,110,19,202304,202304,0.381,1.1,107,0,0
535978,203,1056,110,19,202325,202325,0.243,1.34,181,1,1
535979,202,1056,110,19,202344,202345,0.107,1.58,252,1,0
535980,204,1056,110,19,202407,202408,0.286,1.26,174,0,0
535981,203,1056,110,19,202434,202435,0.205,1.41,374,1,1
535982,200,1056,110,19,202438,202440,0.181,1.45,303,0,0
535983,202,1056,110,19,202501,202501,0.081,1.63,86,1,0
535984,201,1056,110,19,202536,202537,0.147,1.51,209,0,1
535985,202,1056,110,19,202540,202541,0.108,1.58,256,1,0
535986,200,1056,110,19,202616,202616,0.186,1.44,94,0,0
535987,203,1056,110,19,202627,202627,0.245,1.34,923,1,1
535988,205,1056,110,22,202033,202033,0.084,1.62,65,0,0
535989,204,1056,110,22,202037,202037,0.316,1.21,119,0,0
535990,202,1056,110,22,202101,202101,0.084,1.62,48,1,0
535991,203,1056,110,22,202134,202134,0.267,1.3,81,1,1
535992,200,1056,110,22,202208,202208,0.188,1.44,41,0,0
535993,202,1056,110,22,202210,202211,0.127,1.54,90,1,0
535994,205,1056,110,22,202327,202329,0.06,1.66,292,0,0
535995,203,1056,110,22,202340,202340,0.292,1.25,107,1,1
535996,204,1056,110,22,202346,202346,0.409,1.05,88,0,0
535997,200,1056,110,22,202347,202349,0.186,1.44,244,0,0
535998,204,1056,110,22,202408,202408,0.271,1.29,77,0,0
535999,206,1056,110,22,202544,202545,0.04,1.7,112,0,0
536000,204,1056,110,22,202609,202611,0.3,1.24,238,0,0
536001,205,1056,110,29,202007,202008,0.098,1.6,193,0,0
536002,202,1056,110,29,202013,202015,0.109,1.58,308,1,0
536003,200,1056,110,29,202025,202026,0.128,1.54,324,0,0
536004,202,1056,110,29,202050,202050,0.087,1.62,79,1,0
536005,206,1056,110,29,202139,202141,0.041,1.7,358,0,0
536006,203,1056,110,29,202205,202205,0.242,1.34,88,1,1
536007,205,1056,110,29,202226,202226,0.071,1.64,168,0,0
536008,203,1056,110,29,202231,202232,0.302,1.24,418,1,1
536009,202,1056,110,29,202244,202246,0.089,1.61,362,1,0
536010,202,1056,110,29,202341,202342,0.103,1.59,293,1,0
536011,205,1056,110,29,202344,202344,0.08,1.63,120,0,0
536012,206,1056,110,29,202404,202404,0.051,1.68,72,0,0
536013,205,1056,110,29,202413,202413,0.089,1.61,110,0,0
536014,203,1056,110,29,202415,202417,0.29,1.26,523,1,1
536015,205,1056,110,29,202426,202428,0.078,1.63,591,0,0
536016,206,1056,110,29,202429,202430,0.047,1.69,277,0,0
536017,200,1056,110,29,202438,202440,0.117,1.56,328,0,0
536018,205,1056,110,29,202451,202451,0.084,1.62,124,0,0
536019,206,1056,110,29,202507,202509,0.061,1.66,251,0,0
536020,201,1056,110,29,202519,202519,0.182,1.45,248,0,1
536021,202,1056,110,29,202551,202551,0.105,1.58,73,1,0
536022,205,1056,110,24,202002,202002,0.07,1.65,98,0,0
536023,202,1056,110,24,202031,202032,0.083,1.62,286,1,0
536024,204,1056,110,24,202038,202038,0.386,1.09,245,0,0
536025,200,1056,110,24,202044,202045,0.149,1.51,245,0,0
536026,204,1056,110,24,202131,202132,0.245,1.34,601,0,0
536027,203,1056,110,24,202142,202143,0.183,1.45,358,1,1
536028,205,1056,110,24,202146,202148,0.084,1.62,534,0,0
536029,206,1056,110,24,202240,202241,0.056,1.67,353,0,0
536030,200,1056,110,24,202246,202247,0.125,1.55,362,0,0
536031,202,1056,110,24,202304,202304,0.111,1.57,114,1,0
536032,200,1056,110,24,202312,202313,0.14,1.52,214,0,0
536033,205,1056,110,24,202321,202321,0.086,1.62,162,0,0
536034,203,1056,110,24,202326,202326,0.265,1.3,261,1,1
536035,205,1056,110,24,202348,202349,0.057,1.67,172,0,0
536036,202,1056,110,24,202420,202422,0.092,1.61,513,1,0
536037,201,1056,110,24,202438,202439,0.246,1.33,524,0,1
536038,202,1056,110,24,202442,202443,0.103,1.59,252,1,0
536039,201,1056,110,24,202514,202514,0.162,1.48,150,0,1
536040,201,1056,110,24,202625,202625,0.197,1.42,182,0,1
536041,203,1056,110,18,202005,202007,0.274,1.29,312,1,1
536042,200,1056,110,18,202014,202015,0.132,1.54,260,0,0
536043,200,1056,110,18,202016,202017,0.194,1.43,277,0,0
536044,203,1056,110,18,202028,202030,0.293,1.25,379,1,1
536045,202,1056,110,18,202041,202043,0.084,1.62,332,1,0
536046,204,1056,110,18,202047,202049,0.36,1.13,420,0,0
536047,203,1056,110,18,202108,202109,0.233,1.36,268,1,1
536048,200,1056,110,18,202218,202220,0.12,1.56,542,0,0
536049,200,1056,110,18,202223,202224,0.112,1.57,376,0,0
536050,206,1056,110,18,202225,202226,0.043,1.69,281,0,0
536051,205,1056,110,18,202249,202249,0.087,1.62,97,0,0
536052,200,1056,110,18,202302,202303,0.126,1.55,243,0,0
536053,202,1056,110,18,202318,202318,0.074,1.64,128,1,0
536054,200,1056,110,18,202320,202320,0.106,1.58,146,0,0
536055,201,1056,110,18,202412,202413,0.245,1.34,339,0,1
536056,202,1056,110,18,202420,202421,0.088,1.61,256,1,0
536057,202,1056,110,18,202424,202425,0.12,1.56,491,1,0
536058,201,1056,110,18,202509,202510,0.214,1.39,298,0,1
536059,205,1056,110,18,202517,202518,0.082,1.62,283,0,0
536060,200,1056,110,18,202524,202526,0.109,1.58,420,0,0
536061,204,1056,110,18,202531,202531,0.34,1.17,273,0,0
536062,204,1056,110,18,202627,202627,0.26,1.31,315,0,0
536063,206,1056,110,31,202021,202021,0.044,1.69,70,0,0
536064,202,1056,110,31,202110,202112,0.113,1.57,321,1,0
536065,200,1056,110,31,202124,202124,0.136,1.53,231,0,0
536066,205,1056,110,31,202136,202138,0.081,1.63,351,0,0
536067,200,1056,110,31,202148,202149,0.174,1.46,212,0,0
536068,202,1056,110,31,202211,202211,0.092,1.61,107,1,0
536069,204,1056,110,31,202236,202236,0.3,1.24,169,0,0
536070,201,1056,110,31,202318,202320,0.206,1.41,483,0,1
536071,205,1056,110,31,202326,202326,0.078,1.63,171,0,0
536072,201,1056,110,31,202333,202335,0.232,1.36,810,0,1
536073,200,1056,110,31,202337,202337,0.192,1.43,158,0,0
536074,203,1056,110,31,202408,202409,0.242,1.34,194,1,1
536075,202,1056,110,31,202424,202424,0.107,1.58,135,1,0
536076,202,1056,110,31,202430,202432,0.081,1.63,348,1,0
536077,202,1056,110,12,202017,202019,0.104,1.59,181,1,0
536078,205,1056,110,12,202021,202022,0.066,1.65,93,0,0
536079,206,1056,110,12,202119,202121,0.048,1.69,170,0,0
536080,202,1056,110,12,202133,202135,0.11,1.58,279,1,0
536081,206,1056,110,12,202228,202228,0.046,1.69,101,0,0
536082,201,1056,110,12,202245,202247,0.231,1.36,227,0,1
536083,205,1056,110,12,202311,202311,0.078,1.63,56,0,0
536084,200,1056,110,12,202315,202316,0.126,1.55,131,0,0
536085,203,1056,110,12,202338,202339,0.284,1.27,207,1,1
536086,203,1056,110,12,202351,202401,0.2,1.42,158,1,1
536087,203,1056,110,12,202413,202413,0.317,1.21,92,1,1
536088,201,1056,110,12,202424,202425,0.195,1.42,186,0,1
